index,subj_idx,stim,movie,rt,response,run,accuracy
7496,158338,Random,BILLIARD-A.AVI,1.64,0,0,1.0
7497,158338,Random,DRIFTING-A.AVI,0.998,0,0,1.0
7498,158338,Mental,Fishing.AVI,0.908,1,0,1.0
7499,158338,Random,Random mechanical.AVI,1.997,9,0,9.0
7500,118831,Mental,COAXING-B.AVI,1.945,1,0,1.0
7501,118831,Random,BILLIARD-A.AVI,0.669,0,0,1.0
7502,118831,Random,DRIFTING-A.AVI,0.548,0,0,1.0
7503,118831,Mental,Fishing.AVI,0.715,1,0,1.0
7504,118831,Random,Random mechanical.AVI,2.317,9,0,9.0
7505,983773,Mental,COAXING-B.AVI,0.956,1,0,1.0
7506,983773,Random,BILLIARD-A.AVI,0.654,0,0,1.0
7507,983773,Random,DRIFTING-A.AVI,0.462,0,0,1.0
7508,983773,Mental,Fishing.AVI,2.306,9,0,9.0
7509,983773,Random,Random mechanical.AVI,1.436,0,0,1.0
7510,118225,Mental,Scaring.AVI,0.992,1,1,1.0
7511,118225,Mental,SEDUCING-B.AVI,0.967,1,1,1.0
7512,118225,Random,STAR-A.AVI,1.078,0,1,1.0
7513,118225,Mental,SURPRISING-B.AVI,0.962,1,1,1.0
7514,118225,Random,TENNIS-A.AVI,0.751,0,1,1.0
7515,432332,Mental,COAXING-B.AVI,0.914,1,0,1.0
7516,432332,Random,BILLIARD-A.AVI,1.335,0,0,1.0
7517,432332,Random,DRIFTING-A.AVI,0.639,0,0,1.0
7518,432332,Mental,Fishing.AVI,0.817,1,0,1.0
7519,432332,Random,Random mechanical.AVI,0.78,0,0,1.0
7520,392447,Mental,Scaring.AVI,0.715,1,1,1.0
7521,392447,Mental,SEDUCING-B.AVI,0.641,1,1,1.0
7522,392447,Random,STAR-A.AVI,0.729,0,1,1.0
7523,392447,Mental,SURPRISING-B.AVI,0.824,1,1,1.0
7524,392447,Random,TENNIS-A.AVI,1.027,0,1,1.0
7532,129937,Mental,Scaring.AVI,1.09,1,1,1.0
7533,129937,Mental,SEDUCING-B.AVI,0.69,1,1,1.0
7534,129937,Random,STAR-A.AVI,0.551,0,1,1.0
7535,129937,Mental,SURPRISING-B.AVI,0.844,1,1,1.0
7536,129937,Random,TENNIS-A.AVI,0.679,0,1,1.0
7537,204622,Mental,Scaring.AVI,0.835,1,1,1.0
7538,204622,Mental,SEDUCING-B.AVI,0.474,1,1,1.0
7539,204622,Random,STAR-A.AVI,0.61,0,1,1.0
7540,204622,Mental,SURPRISING-B.AVI,0.698,1,1,1.0
7541,204622,Random,TENNIS-A.AVI,1.001,0,1,1.0
7542,113922,Mental,Scaring.AVI,0.663,1,1,1.0
7543,113922,Mental,SEDUCING-B.AVI,0.602,1,1,1.0
7544,113922,Random,STAR-A.AVI,0.708,0,1,1.0
7545,113922,Mental,SURPRISING-B.AVI,0.923,1,1,1.0
7546,113922,Random,TENNIS-A.AVI,1.308,0,1,1.0
7547,105216,Mental,COAXING-B.AVI,0.835,1,0,1.0
7548,105216,Random,BILLIARD-A.AVI,0.776,0,0,1.0
7549,105216,Random,DRIFTING-A.AVI,0.793,0,0,1.0
7550,105216,Mental,Fishing.AVI,1.021,1,0,1.0
7551,105216,Random,Random mechanical.AVI,1.068,0,0,1.0
7552,130013,Mental,Scaring.AVI,0.637,1,1,1.0
7553,130013,Mental,SEDUCING-B.AVI,0.603,1,1,1.0
7554,130013,Random,STAR-A.AVI,0.856,0,1,1.0
7555,130013,Mental,SURPRISING-B.AVI,1.129,1,1,1.0
7556,130013,Random,TENNIS-A.AVI,0.598,0,1,1.0
7557,208428,Mental,COAXING-B.AVI,2.001,1,0,1.0
7558,208428,Random,BILLIARD-A.AVI,2.573,0,0,1.0
7559,208428,Random,DRIFTING-A.AVI,1.906,0,0,1.0
7560,208428,Mental,Fishing.AVI,1.03,0,0,0.0
7561,208428,Random,Random mechanical.AVI,1.528,1,0,0.0
7574,128127,Mental,COAXING-B.AVI,1.528,1,0,1.0
7575,128127,Random,BILLIARD-A.AVI,1.303,0,0,1.0
7576,128127,Random,DRIFTING-A.AVI,0.749,0,0,1.0
7577,128127,Mental,Fishing.AVI,0.751,1,0,1.0
7578,128127,Random,Random mechanical.AVI,0.633,0,0,1.0
7579,122418,Mental,COAXING-B.AVI,1.134,1,0,1.0
7580,122418,Random,BILLIARD-A.AVI,1.627,0,0,1.0
7581,122418,Random,DRIFTING-A.AVI,0.772,0,0,1.0
7582,122418,Mental,Fishing.AVI,0.913,1,0,1.0
7583,122418,Random,Random mechanical.AVI,0.92,0,0,1.0
7584,104012,Mental,COAXING-B.AVI,2.337,1,0,1.0
7585,104012,Random,BILLIARD-A.AVI,0.763,9,0,9.0
7586,104012,Random,DRIFTING-A.AVI,0.671,0,0,1.0
7587,104012,Mental,Fishing.AVI,1.896,0,0,0.0
7588,104012,Random,Random mechanical.AVI,0.704,9,0,9.0
7589,131217,Mental,Scaring.AVI,0.722,1,1,1.0
7590,131217,Mental,SEDUCING-B.AVI,1.25,1,1,1.0
7591,131217,Random,STAR-A.AVI,0.616,0,1,1.0
7592,131217,Mental,SURPRISING-B.AVI,0.853,1,1,1.0
7593,131217,Random,TENNIS-A.AVI,1.037,0,1,1.0
7594,908860,Mental,COAXING-B.AVI,1.552,1,0,1.0
7595,908860,Random,BILLIARD-A.AVI,1.079,9,0,9.0
7596,908860,Random,DRIFTING-A.AVI,1.093,9,0,9.0
7597,908860,Mental,Fishing.AVI,0.993,1,0,1.0
7598,908860,Random,Random mechanical.AVI,2.446,9,0,9.0
7604,759869,Mental,Scaring.AVI,0.43,1,1,1.0
7605,759869,Mental,SEDUCING-B.AVI,0.431,1,1,1.0
7606,759869,Random,STAR-A.AVI,0.673,0,1,1.0
7607,759869,Mental,SURPRISING-B.AVI,0.481,1,1,1.0
7608,759869,Random,TENNIS-A.AVI,0.563,0,1,1.0
7609,303624,Mental,Scaring.AVI,0.753,1,1,1.0
7610,303624,Mental,SEDUCING-B.AVI,0.747,1,1,1.0
7611,303624,Random,STAR-A.AVI,0.593,0,1,1.0
7612,303624,Mental,SURPRISING-B.AVI,0.529,1,1,1.0
7613,303624,Random,TENNIS-A.AVI,0.978,0,1,1.0
7614,227533,Mental,Scaring.AVI,0.747,1,1,1.0
7615,227533,Mental,SEDUCING-B.AVI,1.094,1,1,1.0
7616,227533,Random,STAR-A.AVI,0.616,9,1,9.0
7617,227533,Mental,SURPRISING-B.AVI,0.854,1,1,1.0
7618,227533,Random,TENNIS-A.AVI,0.726,0,1,1.0
7619,163129,Mental,COAXING-B.AVI,0.982,1,0,1.0
7620,163129,Random,BILLIARD-A.AVI,1.03,0,0,1.0
7621,163129,Random,DRIFTING-A.AVI,0.662,0,0,1.0
7622,163129,Mental,Fishing.AVI,0.929,1,0,1.0
7623,163129,Random,Random mechanical.AVI,0.616,0,0,1.0
7624,268850,Mental,Scaring.AVI,0.898,1,1,1.0
7625,268850,Mental,SEDUCING-B.AVI,0.48,1,1,1.0
7626,268850,Random,STAR-A.AVI,1.384,9,1,9.0
7627,268850,Mental,SURPRISING-B.AVI,1.205,1,1,1.0
7628,268850,Random,TENNIS-A.AVI,1.635,0,1,1.0
7629,391748,Mental,COAXING-B.AVI,1.12,1,0,1.0
7630,391748,Random,BILLIARD-A.AVI,1.017,0,0,1.0
7631,391748,Random,DRIFTING-A.AVI,0.88,0,0,1.0
7632,391748,Mental,Fishing.AVI,0.815,1,0,1.0
7633,391748,Random,Random mechanical.AVI,1.42,0,0,1.0
7634,774663,Mental,Scaring.AVI,0.738,1,1,1.0
7635,774663,Mental,SEDUCING-B.AVI,0.381,1,1,1.0
7636,774663,Random,STAR-A.AVI,0.728,0,1,1.0
7637,774663,Mental,SURPRISING-B.AVI,0.839,1,1,1.0
7638,774663,Random,TENNIS-A.AVI,1.578,0,1,1.0
7639,211316,Mental,COAXING-B.AVI,1.728,1,0,1.0
7640,211316,Random,BILLIARD-A.AVI,2.966,9,0,9.0
7641,211316,Random,DRIFTING-A.AVI,2.342,0,0,1.0
7642,211316,Mental,Fishing.AVI,1.484,1,0,1.0
7643,211316,Random,Random mechanical.AVI,1.223,0,0,1.0
7644,139839,Mental,COAXING-B.AVI,0.972,1,0,1.0
7645,139839,Random,BILLIARD-A.AVI,1.124,0,0,1.0
7646,139839,Random,DRIFTING-A.AVI,0.691,0,0,1.0
7647,139839,Mental,Fishing.AVI,0.854,1,0,1.0
7648,139839,Random,Random mechanical.AVI,1.357,0,0,1.0
7653,134223,Mental,COAXING-B.AVI,0.973,1,0,1.0
7654,134223,Random,BILLIARD-A.AVI,2.419,0,0,1.0
7655,134223,Random,DRIFTING-A.AVI,2.879,0,0,1.0
7656,134223,Mental,Fishing.AVI,2.534,1,0,1.0
7657,134223,Random,Random mechanical.AVI,1.743,0,0,1.0
7658,657659,Mental,COAXING-B.AVI,0.874,1,0,1.0
7659,657659,Random,BILLIARD-A.AVI,0.465,0,0,1.0
7660,657659,Random,DRIFTING-A.AVI,0.781,0,0,1.0
7661,657659,Mental,Fishing.AVI,1.613,1,0,1.0
7662,657659,Random,Random mechanical.AVI,0.52,0,0,1.0
7663,143325,Mental,COAXING-B.AVI,1.51,1,0,1.0
7664,143325,Random,BILLIARD-A.AVI,1.377,0,0,1.0
7665,143325,Random,DRIFTING-A.AVI,1.031,0,0,1.0
7666,143325,Mental,Fishing.AVI,1.565,1,0,1.0
7667,143325,Random,Random mechanical.AVI,0.859,0,0,1.0
7668,207123,Mental,Scaring.AVI,1.044,1,1,1.0
7669,207123,Mental,SEDUCING-B.AVI,0.799,1,1,1.0
7670,207123,Random,STAR-A.AVI,0.686,0,1,1.0
7671,207123,Mental,SURPRISING-B.AVI,0.799,1,1,1.0
7672,207123,Random,TENNIS-A.AVI,0.955,0,1,1.0
7673,165941,Mental,COAXING-B.AVI,0.884,1,0,1.0
7674,165941,Random,BILLIARD-A.AVI,0.999,9,0,9.0
7675,165941,Random,DRIFTING-A.AVI,0.485,0,0,1.0
7676,165941,Mental,Fishing.AVI,0.768,1,0,1.0
7677,165941,Random,Random mechanical.AVI,0.902,9,0,9.0
7678,951457,Mental,COAXING-B.AVI,0.955,1,0,1.0
7679,951457,Random,BILLIARD-A.AVI,1.088,1,0,0.0
7680,951457,Random,DRIFTING-A.AVI,0.885,0,0,1.0
7681,951457,Mental,Fishing.AVI,0.749,1,0,1.0
7682,951457,Random,Random mechanical.AVI,0.98,0,0,1.0
7683,102008,Mental,COAXING-B.AVI,0.885,1,0,1.0
7684,102008,Random,BILLIARD-A.AVI,0.79,9,0,9.0
7685,102008,Random,DRIFTING-A.AVI,0.384,0,0,1.0
7686,102008,Mental,Fishing.AVI,1.03,1,0,1.0
7687,102008,Random,Random mechanical.AVI,0.769,9,0,9.0
7688,102614,Mental,COAXING-B.AVI,1.029,1,0,1.0
7689,102614,Random,BILLIARD-A.AVI,1.881,0,0,1.0
7690,102614,Random,DRIFTING-A.AVI,0.975,0,0,1.0
7691,102614,Mental,Fishing.AVI,0.907,1,0,1.0
7692,102614,Random,Random mechanical.AVI,0.573,0,0,1.0
7698,833249,Mental,COAXING-B.AVI,0.992,1,0,1.0
7699,833249,Random,BILLIARD-A.AVI,1.025,0,0,1.0
7700,833249,Random,DRIFTING-A.AVI,0.879,9,0,9.0
7701,833249,Mental,Fishing.AVI,1.541,0,0,0.0
7702,833249,Random,Random mechanical.AVI,0.625,0,0,1.0
7703,204218,Mental,Scaring.AVI,1.388,0,1,0.0
7704,204218,Mental,SEDUCING-B.AVI,0.521,1,1,1.0
7705,204218,Random,STAR-A.AVI,0.415,0,1,1.0
7706,204218,Mental,SURPRISING-B.AVI,0.703,1,1,1.0
7707,204218,Random,TENNIS-A.AVI,0.417,0,1,1.0
7708,159441,Mental,Scaring.AVI,0.65,1,1,1.0
7709,159441,Mental,SEDUCING-B.AVI,0.585,1,1,1.0
7710,159441,Random,STAR-A.AVI,1.955,1,1,0.0
7711,159441,Mental,SURPRISING-B.AVI,0.714,1,1,1.0
7712,159441,Random,TENNIS-A.AVI,0.81,0,1,1.0
7716,789373,Mental,Scaring.AVI,0.832,1,1,1.0
7717,789373,Mental,SEDUCING-B.AVI,0.528,1,1,1.0
7718,789373,Random,STAR-A.AVI,0.55,0,1,1.0
7719,789373,Mental,SURPRISING-B.AVI,0.964,1,1,1.0
7720,789373,Random,TENNIS-A.AVI,0.959,0,1,1.0
7721,561242,Mental,Scaring.AVI,0.59,1,1,1.0
7722,561242,Mental,SEDUCING-B.AVI,0.76,1,1,1.0
7723,561242,Random,STAR-A.AVI,1.175,9,1,9.0
7724,561242,Mental,SURPRISING-B.AVI,0.776,1,1,1.0
7725,561242,Random,TENNIS-A.AVI,1.224,9,1,9.0
7726,155231,Mental,Scaring.AVI,0.766,1,1,1.0
7727,155231,Mental,SEDUCING-B.AVI,0.74,1,1,1.0
7728,155231,Random,STAR-A.AVI,0.909,0,1,1.0
7729,155231,Mental,SURPRISING-B.AVI,0.75,1,1,1.0
7730,155231,Random,TENNIS-A.AVI,0.796,0,1,1.0
7731,103818,Mental,Scaring.AVI,0.901,1,1,1.0
7732,103818,Mental,SEDUCING-B.AVI,0.832,1,1,1.0
7733,103818,Random,STAR-A.AVI,0.99,0,1,1.0
7734,103818,Mental,SURPRISING-B.AVI,1.009,1,1,1.0
7735,103818,Random,TENNIS-A.AVI,2.017,9,1,9.0
7736,788876,Mental,Scaring.AVI,1.501,1,1,1.0
7737,788876,Mental,SEDUCING-B.AVI,0.726,1,1,1.0
7738,788876,Random,STAR-A.AVI,0.555,0,1,1.0
7739,788876,Mental,SURPRISING-B.AVI,0.713,1,1,1.0
7740,788876,Random,TENNIS-A.AVI,2.302,9,1,9.0
7741,194847,Mental,Scaring.AVI,0.72,1,1,1.0
7742,194847,Mental,SEDUCING-B.AVI,0.46,1,1,1.0
7743,194847,Random,STAR-A.AVI,0.362,0,1,1.0
7744,194847,Mental,SURPRISING-B.AVI,0.61,1,1,1.0
7745,194847,Random,TENNIS-A.AVI,0.486,0,1,1.0
7746,421226,Mental,Scaring.AVI,0.838,1,1,1.0
7747,421226,Mental,SEDUCING-B.AVI,0.84,1,1,1.0
7748,421226,Random,STAR-A.AVI,1.139,0,1,1.0
7749,421226,Mental,SURPRISING-B.AVI,0.881,1,1,1.0
7750,421226,Random,TENNIS-A.AVI,1.96,0,1,1.0
7755,104820,Mental,Scaring.AVI,1.272,1,1,1.0
7756,104820,Mental,SEDUCING-B.AVI,0.586,1,1,1.0
7757,104820,Random,STAR-A.AVI,0.953,0,1,1.0
7758,104820,Mental,SURPRISING-B.AVI,0.866,1,1,1.0
7759,104820,Random,TENNIS-A.AVI,1.469,0,1,1.0
7760,523032,Mental,COAXING-B.AVI,1.262,1,0,1.0
7761,523032,Random,BILLIARD-A.AVI,0.714,0,0,1.0
7762,523032,Random,DRIFTING-A.AVI,1.038,0,0,1.0
7763,523032,Mental,Fishing.AVI,1.582,1,0,1.0
7764,523032,Random,Random mechanical.AVI,0.754,0,0,1.0
7770,469961,Mental,Scaring.AVI,0.729,1,1,1.0
7771,469961,Mental,SEDUCING-B.AVI,0.908,1,1,1.0
7772,469961,Random,STAR-A.AVI,0.806,0,1,1.0
7773,469961,Mental,SURPRISING-B.AVI,0.883,1,1,1.0
7774,469961,Random,TENNIS-A.AVI,1.903,9,1,9.0
7775,148636,Mental,Scaring.AVI,0.941,1,1,1.0
7776,148636,Mental,SEDUCING-B.AVI,0.926,1,1,1.0
7777,148636,Random,STAR-A.AVI,1.152,0,1,1.0
7778,148636,Mental,SURPRISING-B.AVI,1.616,1,1,1.0
7779,148636,Random,TENNIS-A.AVI,1.539,9,1,9.0
7784,210112,Mental,COAXING-B.AVI,1.898,1,0,1.0
7785,210112,Random,BILLIARD-A.AVI,1.316,0,0,1.0
7786,210112,Random,DRIFTING-A.AVI,0.694,0,0,1.0
7787,210112,Mental,Fishing.AVI,0.926,1,0,1.0
7788,210112,Random,Random mechanical.AVI,1.586,0,0,1.0
7794,512835,Mental,Scaring.AVI,0.723,1,1,1.0
7795,512835,Mental,SEDUCING-B.AVI,0.541,1,1,1.0
7796,512835,Random,STAR-A.AVI,1.011,0,1,1.0
7797,512835,Mental,SURPRISING-B.AVI,0.95,1,1,1.0
7798,512835,Random,TENNIS-A.AVI,1.081,0,1,1.0
7808,825048,Mental,COAXING-B.AVI,0.859,1,0,1.0
7809,825048,Random,BILLIARD-A.AVI,1.575,0,0,1.0
7810,825048,Random,DRIFTING-A.AVI,1.119,0,0,1.0
7811,825048,Mental,Fishing.AVI,0.799,1,0,1.0
7812,825048,Random,Random mechanical.AVI,1.011,9,0,9.0
7813,901139,Mental,Scaring.AVI,0.686,1,1,1.0
7814,901139,Mental,SEDUCING-B.AVI,0.634,1,1,1.0
7815,901139,Random,STAR-A.AVI,0.669,0,1,1.0
7816,901139,Mental,SURPRISING-B.AVI,0.559,1,1,1.0
7817,901139,Random,TENNIS-A.AVI,0.834,0,1,1.0
7818,231928,Mental,Scaring.AVI,0.85,1,1,1.0
7819,231928,Mental,SEDUCING-B.AVI,0.89,1,1,1.0
7820,231928,Random,STAR-A.AVI,0.809,0,1,1.0
7821,231928,Mental,SURPRISING-B.AVI,0.739,1,1,1.0
7822,231928,Random,TENNIS-A.AVI,0.752,0,1,1.0
7833,130114,Mental,Scaring.AVI,1.037,1,1,1.0
7834,130114,Mental,SEDUCING-B.AVI,0.834,1,1,1.0
7835,130114,Random,STAR-A.AVI,0.881,0,1,1.0
7836,130114,Mental,SURPRISING-B.AVI,0.743,1,1,1.0
7837,130114,Random,TENNIS-A.AVI,0.531,0,1,1.0
7838,366042,Mental,Scaring.AVI,0.862,1,1,1.0
7839,366042,Mental,SEDUCING-B.AVI,0.545,1,1,1.0
7840,366042,Random,STAR-A.AVI,0.561,0,1,1.0
7841,366042,Mental,SURPRISING-B.AVI,0.906,1,1,1.0
7842,366042,Random,TENNIS-A.AVI,0.563,0,1,1.0
7843,185341,Mental,COAXING-B.AVI,0.9,0,0,0.0
7844,185341,Random,BILLIARD-A.AVI,1.738,0,0,1.0
7845,185341,Random,DRIFTING-A.AVI,1.472,0,0,1.0
7846,185341,Mental,Fishing.AVI,1.371,1,0,1.0
7847,185341,Random,Random mechanical.AVI,1.531,0,0,1.0
7848,486759,Mental,Scaring.AVI,0.698,1,1,1.0
7849,486759,Mental,SEDUCING-B.AVI,0.842,1,1,1.0
7850,486759,Random,STAR-A.AVI,0.58,0,1,1.0
7851,486759,Mental,SURPRISING-B.AVI,0.687,1,1,1.0
7852,486759,Random,TENNIS-A.AVI,0.528,0,1,1.0
7853,816653,Mental,COAXING-B.AVI,2.551,1,0,1.0
7854,816653,Random,BILLIARD-A.AVI,0.991,0,0,1.0
7855,816653,Random,DRIFTING-A.AVI,0.994,0,0,1.0
7856,816653,Mental,Fishing.AVI,1.129,1,0,1.0
7857,816653,Random,Random mechanical.AVI,1.13,0,0,1.0
7862,987074,Mental,Scaring.AVI,1.034,1,1,1.0
7863,987074,Mental,SEDUCING-B.AVI,1.081,1,1,1.0
7864,987074,Random,STAR-A.AVI,0.814,0,1,1.0
7865,987074,Mental,SURPRISING-B.AVI,0.876,1,1,1.0
7866,987074,Random,TENNIS-A.AVI,1.313,9,1,9.0
7867,114116,Mental,Scaring.AVI,0.852,1,1,1.0
7868,114116,Mental,SEDUCING-B.AVI,0.49,1,1,1.0
7869,114116,Random,STAR-A.AVI,0.502,0,1,1.0
7870,114116,Mental,SURPRISING-B.AVI,0.6,1,1,1.0
7871,114116,Random,TENNIS-A.AVI,0.559,0,1,1.0
7872,580347,Mental,Scaring.AVI,0.737,1,1,1.0
7873,580347,Mental,SEDUCING-B.AVI,0.908,1,1,1.0
7874,580347,Random,STAR-A.AVI,0.683,0,1,1.0
7875,580347,Mental,SURPRISING-B.AVI,0.72,1,1,1.0
7876,580347,Random,TENNIS-A.AVI,1.261,0,1,1.0
7877,192237,Mental,COAXING-B.AVI,0.75,1,0,1.0
7878,192237,Random,BILLIARD-A.AVI,1.052,0,0,1.0
7879,192237,Random,DRIFTING-A.AVI,0.976,9,0,9.0
7880,192237,Mental,Fishing.AVI,1.168,1,0,1.0
7881,192237,Random,Random mechanical.AVI,0.853,0,0,1.0
7887,209228,Mental,Scaring.AVI,0.663,1,1,1.0
7888,209228,Mental,SEDUCING-B.AVI,0.676,1,1,1.0
7889,209228,Random,STAR-A.AVI,1.013,0,1,1.0
7890,209228,Mental,SURPRISING-B.AVI,0.807,1,1,1.0
7891,209228,Random,TENNIS-A.AVI,1.887,0,1,1.0
7892,124220,Mental,Scaring.AVI,0.729,1,1,1.0
7893,124220,Mental,SEDUCING-B.AVI,0.784,1,1,1.0
7894,124220,Random,STAR-A.AVI,0.682,0,1,1.0
7895,124220,Mental,SURPRISING-B.AVI,0.797,1,1,1.0
7896,124220,Random,TENNIS-A.AVI,0.828,0,1,1.0
7897,385046,Mental,COAXING-B.AVI,1.56,1,0,1.0
7898,385046,Random,BILLIARD-A.AVI,0.75,0,0,1.0
7899,385046,Random,DRIFTING-A.AVI,0.649,0,0,1.0
7900,385046,Mental,Fishing.AVI,0.765,1,0,1.0
7901,385046,Random,Random mechanical.AVI,2.018,0,0,1.0
7902,217429,Mental,Scaring.AVI,0.816,1,1,1.0
7903,217429,Mental,SEDUCING-B.AVI,0.777,1,1,1.0
7904,217429,Random,STAR-A.AVI,1.006,0,1,1.0
7905,217429,Mental,SURPRISING-B.AVI,0.844,1,1,1.0
7906,217429,Random,TENNIS-A.AVI,1.711,9,1,9.0
7907,130417,Mental,COAXING-B.AVI,0.859,1,0,1.0
7908,130417,Random,BILLIARD-A.AVI,1.698,0,0,1.0
7909,130417,Random,DRIFTING-A.AVI,0.927,0,0,1.0
7910,130417,Mental,Fishing.AVI,1.102,1,0,1.0
7911,130417,Random,Random mechanical.AVI,1.197,9,0,9.0
7916,208630,Mental,Scaring.AVI,1.116,1,1,1.0
7917,208630,Mental,SEDUCING-B.AVI,1.51,1,1,1.0
7918,208630,Random,STAR-A.AVI,1.127,0,1,1.0
7919,208630,Mental,SURPRISING-B.AVI,0.998,1,1,1.0
7920,208630,Random,TENNIS-A.AVI,1.776,0,1,1.0
7921,453542,Mental,Scaring.AVI,0.706,1,1,1.0
7922,453542,Mental,SEDUCING-B.AVI,0.614,1,1,1.0
7923,453542,Random,STAR-A.AVI,1.827,0,1,1.0
7924,453542,Mental,SURPRISING-B.AVI,0.611,1,1,1.0
7925,453542,Random,TENNIS-A.AVI,1.325,0,1,1.0
7926,835657,Mental,Scaring.AVI,1.172,1,1,1.0
7927,835657,Mental,SEDUCING-B.AVI,0.839,1,1,1.0
7928,835657,Random,STAR-A.AVI,0.686,0,1,1.0
7929,835657,Mental,SURPRISING-B.AVI,0.855,1,1,1.0
7930,835657,Random,TENNIS-A.AVI,0.775,0,1,1.0
7931,947668,Mental,Scaring.AVI,0.821,1,1,1.0
7932,947668,Mental,SEDUCING-B.AVI,2.487,9,1,9.0
7933,947668,Random,STAR-A.AVI,1.467,0,1,1.0
7934,947668,Mental,SURPRISING-B.AVI,0.818,1,1,1.0
7935,947668,Random,TENNIS-A.AVI,1.3,0,1,1.0
7936,214726,Mental,COAXING-B.AVI,0.901,1,0,1.0
7937,214726,Random,BILLIARD-A.AVI,1.606,0,0,1.0
7938,214726,Random,DRIFTING-A.AVI,0.879,0,0,1.0
7939,214726,Mental,Fishing.AVI,0.956,1,0,1.0
7940,214726,Random,Random mechanical.AVI,0.792,0,0,1.0
7941,150928,Mental,COAXING-B.AVI,1.179,1,0,1.0
7942,150928,Random,BILLIARD-A.AVI,0.961,0,0,1.0
7943,150928,Random,DRIFTING-A.AVI,0.625,0,0,1.0
7944,150928,Mental,Fishing.AVI,2.28,9,0,9.0
7945,150928,Random,Random mechanical.AVI,0.896,1,0,0.0
7950,104416,Mental,Scaring.AVI,2.265,9,1,9.0
7951,104416,Mental,SEDUCING-B.AVI,0.973,1,1,1.0
7952,104416,Random,STAR-A.AVI,0.827,0,1,1.0
7953,104416,Mental,SURPRISING-B.AVI,1.228,1,1,1.0
7954,104416,Random,TENNIS-A.AVI,1.77,0,1,1.0
7959,626648,Mental,COAXING-B.AVI,0.951,1,0,1.0
7960,626648,Random,BILLIARD-A.AVI,1.473,0,0,1.0
7961,626648,Random,DRIFTING-A.AVI,1.49,0,0,1.0
7962,626648,Mental,Fishing.AVI,2.365,9,0,9.0
7963,626648,Random,Random mechanical.AVI,1.772,0,0,1.0
7964,145127,Mental,Scaring.AVI,0.747,1,1,1.0
7965,145127,Mental,SEDUCING-B.AVI,0.67,1,1,1.0
7966,145127,Random,STAR-A.AVI,0.773,0,1,1.0
7967,145127,Mental,SURPRISING-B.AVI,0.904,1,1,1.0
7968,145127,Random,TENNIS-A.AVI,0.634,0,1,1.0
7969,506234,Mental,COAXING-B.AVI,0.629,1,0,1.0
7970,506234,Random,BILLIARD-A.AVI,0.856,0,0,1.0
7971,506234,Random,DRIFTING-A.AVI,1.067,0,0,1.0
7972,506234,Mental,Fishing.AVI,1.297,9,0,9.0
7973,506234,Random,Random mechanical.AVI,0.811,0,0,1.0
7974,114823,Mental,COAXING-B.AVI,1.163,1,0,1.0
7975,114823,Random,BILLIARD-A.AVI,1.675,0,0,1.0
7976,114823,Random,DRIFTING-A.AVI,2.119,0,0,1.0
7977,114823,Mental,Fishing.AVI,1.562,1,0,1.0
7978,114823,Random,Random mechanical.AVI,0.52,9,0,9.0
7979,638049,Mental,COAXING-B.AVI,1.094,1,0,1.0
7980,638049,Random,BILLIARD-A.AVI,0.819,0,0,1.0
7981,638049,Random,DRIFTING-A.AVI,0.76,0,0,1.0
7982,638049,Mental,Fishing.AVI,1.768,1,0,1.0
7983,638049,Random,Random mechanical.AVI,1.444,9,0,9.0
7989,393247,Mental,COAXING-B.AVI,1.076,1,0,1.0
7990,393247,Random,BILLIARD-A.AVI,0.819,0,0,1.0
7991,393247,Random,DRIFTING-A.AVI,0.641,0,0,1.0
7992,393247,Mental,Fishing.AVI,1.712,1,0,1.0
7993,393247,Random,Random mechanical.AVI,0.661,0,0,1.0
7994,753150,Mental,Scaring.AVI,0.616,1,1,1.0
7995,753150,Mental,SEDUCING-B.AVI,0.516,1,1,1.0
7996,753150,Random,STAR-A.AVI,0.537,0,1,1.0
7997,753150,Mental,SURPRISING-B.AVI,0.858,1,1,1.0
7998,753150,Random,TENNIS-A.AVI,1.425,0,1,1.0
7999,818859,Mental,COAXING-B.AVI,1.719,1,0,1.0
8000,818859,Random,BILLIARD-A.AVI,1.547,0,0,1.0
8001,818859,Random,DRIFTING-A.AVI,0.918,0,0,1.0
8002,818859,Mental,Fishing.AVI,0.684,1,0,1.0
8003,818859,Random,Random mechanical.AVI,2.03,1,0,0.0
8008,573249,Mental,COAXING-B.AVI,1.299,1,0,1.0
8009,573249,Random,BILLIARD-A.AVI,1.335,0,0,1.0
8010,573249,Random,DRIFTING-A.AVI,0.777,0,0,1.0
8011,573249,Mental,Fishing.AVI,1.3,1,0,1.0
8012,573249,Random,Random mechanical.AVI,2.944,1,0,0.0
8013,433839,Mental,Scaring.AVI,1.039,1,1,1.0
8014,433839,Mental,SEDUCING-B.AVI,0.619,1,1,1.0
8015,433839,Random,STAR-A.AVI,0.583,0,1,1.0
8016,433839,Mental,SURPRISING-B.AVI,1.121,1,1,1.0
8017,433839,Random,TENNIS-A.AVI,0.801,0,1,1.0
8023,186444,Mental,Scaring.AVI,1.167,1,1,1.0
8024,186444,Mental,SEDUCING-B.AVI,0.781,1,1,1.0
8025,186444,Random,STAR-A.AVI,2.963,0,1,1.0
8026,186444,Mental,SURPRISING-B.AVI,1.095,1,1,1.0
8027,186444,Random,TENNIS-A.AVI,0.839,0,1,1.0
