subj_idx,stim,movie,rt,response,run,accuracy,logRT
210415,Mental,COAXING-B.AVI,0.724,1,0,1.0,-0.3229638865964207
210415,Random,BILLIARD-A.AVI,0.979,0,0,1.0,-0.021223636451626688
210415,Random,DRIFTING-A.AVI,0.991,0,0,1.0,-0.00904074465214907
101309,Mental,COAXING-B.AVI,1.542,1,0,1.0,0.4330802751411378
101309,Random,BILLIARD-A.AVI,1.238,0,0,1.0,0.21349717426240436
101309,Random,DRIFTING-A.AVI,1.555,0,0,1.0,0.4414755456311974
101309,Mental,Fishing.AVI,1.094,1,0,1.0,0.08984070399978954
144933,Mental,Scaring.AVI,1.862,1,1,1.0,0.6216511788548754
144933,Mental,SEDUCING-B.AVI,0.647,1,1,1.0,-0.43540898448123644
144933,Random,STAR-A.AVI,1.787,0,1,1.0,0.580538236177291
144933,Mental,SURPRISING-B.AVI,1.559,1,1,1.0,0.44404459007563946
144933,Random,TENNIS-A.AVI,0.764,0,1,1.0,-0.2691874898156165
107220,Mental,Scaring.AVI,0.684,1,1,1.0,-0.3797973613595865
107220,Mental,SEDUCING-B.AVI,0.621,1,1,1.0,-0.4764241970486583
107220,Random,STAR-A.AVI,0.708,0,1,1.0,-0.34531118528841737
107220,Mental,SURPRISING-B.AVI,0.661,1,1,1.0,-0.41400143913045073
107220,Random,TENNIS-A.AVI,1.02,0,1,1.0,0.01980262729617973
380036,Mental,Scaring.AVI,1.134,1,1,1.0,0.12575120530556025
380036,Mental,SEDUCING-B.AVI,1.204,1,1,1.0,0.18564934688662926
380036,Random,STAR-A.AVI,0.622,0,1,1.0,-0.4748151862429576
380036,Mental,SURPRISING-B.AVI,1.291,1,1,1.0,0.2554171118645054
380036,Random,TENNIS-A.AVI,1.257,0,1,1.0,0.22872792960811028
695768,Mental,Scaring.AVI,1.799,1,1,1.0,0.5872309549683961
695768,Mental,SEDUCING-B.AVI,0.938,1,1,1.0,-0.06400532997591243
695768,Random,STAR-A.AVI,0.778,0,1,1.0,-0.2510287548037454
695768,Mental,SURPRISING-B.AVI,1.227,1,1,1.0,0.20457216572877446
695768,Random,TENNIS-A.AVI,2.134,0,1,1.0,0.7579981528795616
193845,Mental,Scaring.AVI,0.777,1,1,1.0,-0.25231492861448956
193845,Mental,SEDUCING-B.AVI,0.36,1,1,1.0,-1.0216512475319814
193845,Random,STAR-A.AVI,0.418,0,1,1.0,-0.8722738464573808
193845,Mental,SURPRISING-B.AVI,0.48,1,1,1.0,-0.7339691750802004
193845,Random,TENNIS-A.AVI,0.537,0,1,1.0,-0.6217571844732723
618952,Mental,COAXING-B.AVI,0.799,1,0,1.0,-0.22439433321586233
618952,Random,BILLIARD-A.AVI,0.449,0,0,1.0,-0.8007323912398827
618952,Random,DRIFTING-A.AVI,0.582,0,0,1.0,-0.5412848312506993
618952,Mental,Fishing.AVI,1.092,1,0,1.0,0.08801087732271337
618952,Random,Random mechanical.AVI,2.227,0,0,1.0,0.8006553882752305
128632,Mental,Scaring.AVI,0.639,1,1,1.0,-0.44785082460460224
128632,Mental,SEDUCING-B.AVI,0.736,1,1,1.0,-0.3065251602532608
128632,Random,STAR-A.AVI,1.182,0,1,1.0,0.1672079189839064
128632,Mental,SURPRISING-B.AVI,0.912,1,1,1.0,-0.09211528890780563
128632,Random,TENNIS-A.AVI,1.222,0,1,1.0,0.20048886074940356
286347,Mental,Scaring.AVI,0.986,1,1,1.0,-0.014098924379501648
286347,Mental,SEDUCING-B.AVI,1.093,1,1,1.0,0.08892620919440149
286347,Random,STAR-A.AVI,1.087,0,1,1.0,0.08342160813907236
286347,Mental,SURPRISING-B.AVI,1.114,1,1,1.0,0.10795714150509236
286347,Random,TENNIS-A.AVI,1.198,0,1,1.0,0.18065349969325756
167036,Mental,COAXING-B.AVI,1.354,1,0,1.0,0.3030631744900833
167036,Random,BILLIARD-A.AVI,1.222,0,0,1.0,0.20048886074940356
167036,Mental,Fishing.AVI,1.275,1,0,1.0,0.2429461786103894
167036,Random,Random mechanical.AVI,1.052,0,0,1.0,0.050693114315518165
348545,Mental,Scaring.AVI,0.669,1,1,1.0,-0.4019712188539085
348545,Mental,SEDUCING-B.AVI,0.595,1,1,1.0,-0.5191938734365074
348545,Random,STAR-A.AVI,0.547,0,1,1.0,-0.6033064765601558
348545,Mental,SURPRISING-B.AVI,0.666,1,1,1.0,-0.40646560844174784
348545,Random,TENNIS-A.AVI,1.509,0,1,1.0,0.41144717978571177
898176,Mental,COAXING-B.AVI,1.869,1,0,1.0,0.6254035284734257
898176,Random,BILLIARD-A.AVI,0.51,0,0,1.0,-0.6733445532637656
898176,Random,DRIFTING-A.AVI,0.658,0,0,1.0,-0.4185503476568198
898176,Mental,Fishing.AVI,0.847,1,0,1.0,-0.1660545843300827
898176,Random,Random mechanical.AVI,1.672,1,0,0.0,0.5140205146625099
307127,Mental,Scaring.AVI,1.348,1,1,1.0,0.29862201249011533
307127,Mental,SEDUCING-B.AVI,1.244,1,1,1.0,0.2183319943169877
307127,Random,STAR-A.AVI,1.24,0,1,1.0,0.2151113796169455
307127,Mental,SURPRISING-B.AVI,1.27,1,1,1.0,0.23901690047049992
660951,Mental,COAXING-B.AVI,2.018,1,0,1.0,0.7021069219314171
660951,Random,BILLIARD-A.AVI,2.636,0,0,1.0,0.9692626166402608
660951,Random,DRIFTING-A.AVI,0.716,0,0,1.0,-0.3340751120214915
660951,Mental,Fishing.AVI,0.65,1,0,1.0,-0.4307829160924542
660951,Random,Random mechanical.AVI,0.859,0,0,1.0,-0.1519863569978817
134627,Mental,Scaring.AVI,0.862,1,1,1.0,-0.14850000831844395
134627,Mental,SEDUCING-B.AVI,2.274,1,1,1.0,0.8215403953283443
134627,Random,STAR-A.AVI,1.029,0,1,1.0,0.028587456851912472
134627,Mental,SURPRISING-B.AVI,0.709,1,1,1.0,-0.3438997524500096
134627,Random,TENNIS-A.AVI,0.98,0,1,1.0,-0.020202707317519466
200917,Mental,Scaring.AVI,0.802,1,1,1.0,-0.2206466711156225
200917,Mental,SEDUCING-B.AVI,0.528,1,1,1.0,-0.6386589952758756
200917,Random,STAR-A.AVI,0.445,0,1,1.0,-0.8096809968158968
200917,Mental,SURPRISING-B.AVI,0.515,1,1,1.0,-0.6635883783184009
200917,Random,TENNIS-A.AVI,1.175,0,1,1.0,0.16126814759612232
620434,Mental,Scaring.AVI,1.424,1,1,1.0,0.35346981298978397
620434,Mental,SEDUCING-B.AVI,0.626,1,1,1.0,-0.46840490788203853
620434,Mental,SURPRISING-B.AVI,0.69,1,1,1.0,-0.37106368139083207
620434,Random,TENNIS-A.AVI,1.214,0,1,1.0,0.1939206926373065
297655,Mental,Scaring.AVI,2.423,1,1,1.0,0.8850064418343887
297655,Mental,SEDUCING-B.AVI,1.705,1,1,1.0,0.5335651107354802
297655,Random,STAR-A.AVI,0.936,0,1,1.0,-0.06613980250454495
297655,Mental,SURPRISING-B.AVI,1.374,1,1,1.0,0.31772619380015765
297655,Random,TENNIS-A.AVI,1.438,0,1,1.0,0.3632532592988549
598568,Mental,COAXING-B.AVI,1.508,1,0,1.0,0.41078426958576436
598568,Random,BILLIARD-A.AVI,1.179,0,0,1.0,0.16466662155523393
598568,Random,DRIFTING-A.AVI,0.931,0,0,1.0,-0.07149600170506992
598568,Mental,Fishing.AVI,1.126,1,0,1.0,0.11867152971749854
598568,Random,Random mechanical.AVI,1.027,0,0,1.0,0.026641930946421092
886674,Mental,Scaring.AVI,0.761,1,1,1.0,-0.2731219211204512
886674,Mental,SEDUCING-B.AVI,1.044,1,1,1.0,0.04305948946044701
886674,Random,STAR-A.AVI,0.837,0,1,1.0,-0.17793120849266178
886674,Mental,SURPRISING-B.AVI,1.327,1,1,1.0,0.28292075535007044
886674,Random,TENNIS-A.AVI,1.264,0,1,1.0,0.2342812957246657
771354,Mental,Scaring.AVI,0.567,1,1,1.0,-0.5673959752543851
771354,Mental,SEDUCING-B.AVI,0.598,1,1,1.0,-0.5141645250315053
771354,Random,STAR-A.AVI,1.048,0,1,1.0,0.04688358589885046
771354,Mental,SURPRISING-B.AVI,0.894,1,1,1.0,-0.11204950380862289
771354,Random,TENNIS-A.AVI,0.814,0,1,1.0,-0.20579491297959682
147737,Mental,COAXING-B.AVI,1.391,1,0,1.0,0.33002291294130587
147737,Random,BILLIARD-A.AVI,2.28,0,0,1.0,0.8241754429663494
147737,Random,DRIFTING-A.AVI,0.765,0,0,1.0,-0.2678794451556012
147737,Mental,Fishing.AVI,0.896,1,0,1.0,-0.10981486600720657
147737,Random,Random mechanical.AVI,0.704,0,0,1.0,-0.3509769228240947
154431,Mental,COAXING-B.AVI,1.221,1,0,1.0,0.1996701951285677
154431,Random,BILLIARD-A.AVI,1.18,0,0,1.0,0.16551443847757333
154431,Random,DRIFTING-A.AVI,0.794,0,0,1.0,-0.23067181773500128
154431,Mental,Fishing.AVI,0.766,1,0,1.0,-0.26657310924154576
198855,Mental,Scaring.AVI,1.807,1,1,1.0,0.5916680116100914
198855,Mental,SEDUCING-B.AVI,1.077,1,1,1.0,0.07417939817425147
198855,Random,STAR-A.AVI,2.1,0,1,1.0,0.7419373447293773
198855,Mental,SURPRISING-B.AVI,0.921,1,1,1.0,-0.08229524272683016
818455,Mental,COAXING-B.AVI,0.293,1,0,1.0,-1.2275826699650698
818455,Random,BILLIARD-A.AVI,1.326,0,0,1.0,0.2821668917636708
818455,Random,DRIFTING-A.AVI,1.36,0,0,1.0,0.3074846997479607
818455,Mental,Fishing.AVI,0.98,1,0,1.0,-0.020202707317519466
462139,Mental,Scaring.AVI,1.135,1,1,1.0,0.126632650933366
462139,Mental,SEDUCING-B.AVI,0.851,1,1,1.0,-0.16134315040876293
462139,Random,STAR-A.AVI,0.952,0,1,1.0,-0.04919024419077178
462139,Mental,SURPRISING-B.AVI,1.042,1,1,1.0,0.04114194333117521
573451,Mental,Scaring.AVI,0.925,1,1,1.0,-0.0779615414697118
573451,Mental,SEDUCING-B.AVI,0.582,1,1,1.0,-0.5412848312506993
573451,Random,STAR-A.AVI,0.567,0,1,1.0,-0.5673959752543851
573451,Mental,SURPRISING-B.AVI,0.941,1,1,1.0,-0.060812139396757475
573451,Random,TENNIS-A.AVI,0.477,0,1,1.0,-0.7402387880937958
815247,Mental,Scaring.AVI,0.979,1,1,1.0,-0.021223636451626688
815247,Mental,SEDUCING-B.AVI,1.789,1,1,1.0,0.5816568045265821
815247,Random,STAR-A.AVI,0.87,0,1,1.0,-0.13926206733350766
815247,Mental,SURPRISING-B.AVI,1.002,1,1,1.0,0.001998002662673058
815247,Random,TENNIS-A.AVI,0.86,0,1,1.0,-0.15082288973458366
146533,Mental,COAXING-B.AVI,0.88,1,0,1.0,-0.12783337150988489
146533,Random,BILLIARD-A.AVI,0.674,0,0,1.0,-0.39452516806982996
146533,Random,DRIFTING-A.AVI,0.413,0,0,1.0,-0.8843076860211043
146533,Mental,Fishing.AVI,0.765,1,0,1.0,-0.2678794451556012
146533,Random,Random mechanical.AVI,0.533,0,0,1.0,-0.6292338548162925
155635,Mental,COAXING-B.AVI,0.946,1,0,1.0,-0.05551270993025883
155635,Random,BILLIARD-A.AVI,0.608,0,0,1.0,-0.49758039701597007
155635,Random,DRIFTING-A.AVI,0.947,0,0,1.0,-0.054456185796058855
155635,Mental,Fishing.AVI,0.633,1,0,1.0,-0.45728485683796083
155635,Random,Random mechanical.AVI,0.767,0,0,1.0,-0.26526847761488087
110007,Mental,COAXING-B.AVI,1.471,1,0,1.0,0.3859424416193005
110007,Random,BILLIARD-A.AVI,0.726,0,0,1.0,-0.320205264157341
110007,Random,DRIFTING-A.AVI,0.709,0,0,1.0,-0.3438997524500096
110007,Mental,Fishing.AVI,0.888,1,0,1.0,-0.11878353598996698
727654,Mental,COAXING-B.AVI,1.189,1,0,1.0,0.17311261770864483
727654,Random,BILLIARD-A.AVI,1.221,0,0,1.0,0.1996701951285677
727654,Random,DRIFTING-A.AVI,0.718,0,0,1.0,-0.33128570993391293
727654,Mental,Fishing.AVI,1.358,1,0,1.0,0.30601302913650447
454140,Mental,Scaring.AVI,0.69,1,1,1.0,-0.37106368139083207
454140,Mental,SEDUCING-B.AVI,0.927,1,1,1.0,-0.07580171341628185
454140,Random,STAR-A.AVI,0.922,0,1,1.0,-0.08121005542554317
454140,Mental,SURPRISING-B.AVI,0.815,1,1,1.0,-0.2045671657412744
290136,Mental,COAXING-B.AVI,1.123,1,0,1.0,0.11600367575630613
290136,Random,BILLIARD-A.AVI,0.948,0,0,1.0,-0.053400776727115296
290136,Random,DRIFTING-A.AVI,1.228,0,0,1.0,0.2053868297249507
290136,Mental,Fishing.AVI,0.959,1,0,1.0,-0.04186420409869887
290136,Random,Random mechanical.AVI,0.88,0,0,1.0,-0.12783337150988489
663755,Mental,Scaring.AVI,0.714,1,1,1.0,-0.33687231664255274
663755,Mental,SEDUCING-B.AVI,0.562,1,1,1.0,-0.5762534290884459
663755,Random,STAR-A.AVI,0.76,0,1,1.0,-0.2744368457017603
663755,Mental,SURPRISING-B.AVI,0.786,1,1,1.0,-0.24079848655293046
663755,Random,TENNIS-A.AVI,1.074,0,1,1.0,0.071389996086673
558960,Mental,Scaring.AVI,1.157,1,1,1.0,0.14583044821153954
558960,Random,STAR-A.AVI,0.986,0,1,1.0,-0.014098924379501648
558960,Mental,SURPRISING-B.AVI,0.793,1,1,1.0,-0.23193205734728903
558960,Random,TENNIS-A.AVI,1.192,0,1,1.0,0.17563256864315796
138231,Mental,COAXING-B.AVI,0.838,1,0,1.0,-0.17673717850005405
138231,Random,BILLIARD-A.AVI,0.965,0,0,1.0,-0.03562717764315116
138231,Random,DRIFTING-A.AVI,1.218,0,0,1.0,0.19721016928770527
138231,Mental,Fishing.AVI,1.221,1,0,1.0,0.1996701951285677
138231,Random,Random mechanical.AVI,1.005,0,0,1.0,0.004987541511038968
333330,Mental,COAXING-B.AVI,1.429,1,0,1.0,0.3569748989477304
333330,Random,BILLIARD-A.AVI,1.909,0,0,1.0,0.6465795447436106
333330,Random,DRIFTING-A.AVI,0.693,0,0,1.0,-0.3667252797922339
333330,Mental,Fishing.AVI,0.916,1,0,1.0,-0.08773891430800675
333330,Random,Random mechanical.AVI,1.438,0,0,1.0,0.3632532592988549
158338,Mental,COAXING-B.AVI,0.958,1,0,1.0,-0.04290750101127655
158338,Random,BILLIARD-A.AVI,1.64,0,0,1.0,0.494696241836107
158338,Random,DRIFTING-A.AVI,0.998,0,0,1.0,-0.0020020026706730793
158338,Mental,Fishing.AVI,0.908,1,0,1.0,-0.09651090038084373
118831,Mental,COAXING-B.AVI,1.945,1,0,1.0,0.6652619770704097
118831,Random,BILLIARD-A.AVI,0.669,0,0,1.0,-0.4019712188539085
118831,Random,DRIFTING-A.AVI,0.548,0,0,1.0,-0.6014799920341214
118831,Mental,Fishing.AVI,0.715,1,0,1.0,-0.33547273628812946
983773,Mental,COAXING-B.AVI,0.956,1,0,1.0,-0.044997365930735805
983773,Random,BILLIARD-A.AVI,0.654,0,0,1.0,-0.4246479275249383
983773,Random,DRIFTING-A.AVI,0.462,0,0,1.0,-0.7721903879003982
983773,Random,Random mechanical.AVI,1.436,0,0,1.0,0.3618614706260324
118225,Mental,Scaring.AVI,0.992,1,1,1.0,-0.008032171697264267
118225,Mental,SEDUCING-B.AVI,0.967,1,1,1.0,-0.033556783528842754
118225,Random,STAR-A.AVI,1.078,0,1,1.0,0.07510747248680548
118225,Mental,SURPRISING-B.AVI,0.962,1,1,1.0,-0.038740828316430595
118225,Random,TENNIS-A.AVI,0.751,0,1,1.0,-0.28634962721800233
432332,Mental,COAXING-B.AVI,0.914,1,0,1.0,-0.08992470752798701
432332,Random,BILLIARD-A.AVI,1.335,0,0,1.0,0.28893129185221283
432332,Random,DRIFTING-A.AVI,0.639,0,0,1.0,-0.44785082460460224
432332,Mental,Fishing.AVI,0.817,1,0,1.0,-0.20211618412213422
432332,Random,Random mechanical.AVI,0.78,0,0,1.0,-0.2484613592984996
392447,Mental,Scaring.AVI,0.715,1,1,1.0,-0.33547273628812946
392447,Mental,SEDUCING-B.AVI,0.641,1,1,1.0,-0.444725822061467
392447,Random,STAR-A.AVI,0.729,0,1,1.0,-0.31608154697347896
392447,Mental,SURPRISING-B.AVI,0.824,1,1,1.0,-0.1935847490726654
392447,Random,TENNIS-A.AVI,1.027,0,1,1.0,0.026641930946421092
129937,Mental,Scaring.AVI,1.09,1,1,1.0,0.08617769624105241
129937,Mental,SEDUCING-B.AVI,0.69,1,1,1.0,-0.37106368139083207
129937,Random,STAR-A.AVI,0.551,0,1,1.0,-0.5960204698292225
129937,Mental,SURPRISING-B.AVI,0.844,1,1,1.0,-0.16960278438617998
129937,Random,TENNIS-A.AVI,0.679,0,1,1.0,-0.3871341514234409
204622,Mental,Scaring.AVI,0.835,1,1,1.0,-0.18032355413128162
204622,Mental,SEDUCING-B.AVI,0.474,1,1,1.0,-0.7465479572870606
204622,Random,STAR-A.AVI,0.61,0,1,1.0,-0.4942963218147801
204622,Mental,SURPRISING-B.AVI,0.698,1,1,1.0,-0.35953617621976464
204622,Random,TENNIS-A.AVI,1.001,0,1,1.0,0.0009995003330834232
113922,Mental,Scaring.AVI,0.663,1,1,1.0,-0.4109802887962745
113922,Mental,SEDUCING-B.AVI,0.602,1,1,1.0,-0.507497833673316
113922,Random,STAR-A.AVI,0.708,0,1,1.0,-0.34531118528841737
113922,Mental,SURPRISING-B.AVI,0.923,1,1,1.0,-0.08012604447928486
113922,Random,TENNIS-A.AVI,1.308,0,1,1.0,0.268499253035007
105216,Mental,COAXING-B.AVI,0.835,1,0,1.0,-0.18032355413128162
105216,Random,BILLIARD-A.AVI,0.776,0,0,1.0,-0.25360275879891825
105216,Random,DRIFTING-A.AVI,0.793,0,0,1.0,-0.23193205734728903
105216,Mental,Fishing.AVI,1.021,1,0,1.0,0.02078253918252841
105216,Random,Random mechanical.AVI,1.068,0,0,1.0,0.06578774053800315
130013,Mental,Scaring.AVI,0.637,1,1,1.0,-0.45098562340997367
130013,Mental,SEDUCING-B.AVI,0.603,1,1,1.0,-0.5058380822549516
130013,Random,STAR-A.AVI,0.856,0,1,1.0,-0.15548490284039498
130013,Mental,SURPRISING-B.AVI,1.129,1,1,1.0,0.12133228516752496
130013,Random,TENNIS-A.AVI,0.598,0,1,1.0,-0.5141645250315053
208428,Mental,COAXING-B.AVI,2.001,1,0,1.0,0.6936470556015963
208428,Random,BILLIARD-A.AVI,2.573,0,0,1.0,0.945072533299607
208428,Random,DRIFTING-A.AVI,1.906,0,0,1.0,0.6450068052320104
208428,Mental,Fishing.AVI,1.03,0,0,0.0,0.02955880224154443
208428,Random,Random mechanical.AVI,1.528,1,0,0.0,0.42395969074432877
128127,Mental,COAXING-B.AVI,1.528,1,0,1.0,0.42395969074432877
128127,Random,BILLIARD-A.AVI,1.303,0,0,1.0,0.264669298142708
128127,Random,DRIFTING-A.AVI,0.749,0,0,1.0,-0.2890162954649176
128127,Mental,Fishing.AVI,0.751,1,0,1.0,-0.28634962721800233
128127,Random,Random mechanical.AVI,0.633,0,0,1.0,-0.45728485683796083
122418,Mental,COAXING-B.AVI,1.134,1,0,1.0,0.12575120530556025
122418,Random,BILLIARD-A.AVI,1.627,0,0,1.0,0.48673782823690076
122418,Random,DRIFTING-A.AVI,0.772,0,0,1.0,-0.25877072895736086
122418,Mental,Fishing.AVI,0.913,1,0,1.0,-0.09101939838716855
122418,Random,Random mechanical.AVI,0.92,0,0,1.0,-0.08338160893905101
104012,Mental,COAXING-B.AVI,2.337,1,0,1.0,0.848868055556721
104012,Random,DRIFTING-A.AVI,0.671,0,0,1.0,-0.3989861420104552
104012,Mental,Fishing.AVI,1.896,0,0,0.0,0.63974640383283
131217,Mental,Scaring.AVI,0.722,1,1,1.0,-0.32573014008931084
131217,Mental,SEDUCING-B.AVI,1.25,1,1,1.0,0.22314355131420976
131217,Random,STAR-A.AVI,0.616,0,1,1.0,-0.4845083154486173
131217,Mental,SURPRISING-B.AVI,0.853,1,1,1.0,-0.15899573149045795
131217,Random,TENNIS-A.AVI,1.037,0,1,1.0,0.036331929247390204
908860,Mental,COAXING-B.AVI,1.552,1,0,1.0,0.43954442176102704
908860,Mental,Fishing.AVI,0.993,1,0,1.0,-0.007024614936964466
759869,Mental,Scaring.AVI,0.43,1,1,1.0,-0.843970070294529
759869,Mental,SEDUCING-B.AVI,0.431,1,1,1.0,-0.8416471888783893
759869,Random,STAR-A.AVI,0.673,0,1,1.0,-0.3960099493374092
759869,Mental,SURPRISING-B.AVI,0.481,1,1,1.0,-0.731888008876376
759869,Random,TENNIS-A.AVI,0.563,0,1,1.0,-0.5744756508424468
303624,Mental,Scaring.AVI,0.753,1,1,1.0,-0.2836900511822435
303624,Mental,SEDUCING-B.AVI,0.747,1,1,1.0,-0.29169009384931976
303624,Random,STAR-A.AVI,0.593,0,1,1.0,-0.5225608799844117
303624,Mental,SURPRISING-B.AVI,0.529,1,1,1.0,-0.6367668471238376
303624,Random,TENNIS-A.AVI,0.978,0,1,1.0,-0.022245608947319737
227533,Mental,Scaring.AVI,0.747,1,1,1.0,-0.29169009384931976
227533,Mental,SEDUCING-B.AVI,1.094,1,1,1.0,0.08984070399978954
227533,Mental,SURPRISING-B.AVI,0.854,1,1,1.0,-0.15782408519356722
227533,Random,TENNIS-A.AVI,0.726,0,1,1.0,-0.320205264157341
163129,Mental,COAXING-B.AVI,0.982,1,0,1.0,-0.01816397062767118
163129,Random,BILLIARD-A.AVI,1.03,0,0,1.0,0.02955880224154443
163129,Random,DRIFTING-A.AVI,0.662,0,0,1.0,-0.41248972304512876
163129,Mental,Fishing.AVI,0.929,1,0,1.0,-0.07364654016829848
163129,Random,Random mechanical.AVI,0.616,0,0,1.0,-0.4845083154486173
268850,Mental,Scaring.AVI,0.898,1,1,1.0,-0.10758521067993743
268850,Mental,SEDUCING-B.AVI,0.48,1,1,1.0,-0.7339691750802004
268850,Mental,SURPRISING-B.AVI,1.205,1,1,1.0,0.18647956694261839
268850,Random,TENNIS-A.AVI,1.635,0,1,1.0,0.4916428043492167
391748,Mental,COAXING-B.AVI,1.12,1,0,1.0,0.11332868530700327
391748,Random,BILLIARD-A.AVI,1.017,0,0,1.0,0.016857117066422806
391748,Random,DRIFTING-A.AVI,0.88,0,0,1.0,-0.12783337150988489
391748,Mental,Fishing.AVI,0.815,1,0,1.0,-0.2045671657412744
391748,Random,Random mechanical.AVI,1.42,0,0,1.0,0.35065687161316933
774663,Mental,Scaring.AVI,0.738,1,1,1.0,-0.30381145438166457
774663,Mental,SEDUCING-B.AVI,0.381,1,1,1.0,-0.9649559038554361
774663,Random,STAR-A.AVI,0.728,0,1,1.0,-0.3174542307854511
774663,Mental,SURPRISING-B.AVI,0.839,1,1,1.0,-0.1755445725149309
774663,Random,TENNIS-A.AVI,1.578,0,1,1.0,0.45615822242368254
211316,Mental,COAXING-B.AVI,1.728,1,0,1.0,0.5469646703818639
211316,Random,DRIFTING-A.AVI,2.342,0,0,1.0,0.8510052651755257
211316,Mental,Fishing.AVI,1.484,1,0,1.0,0.3947411447451887
211316,Random,Random mechanical.AVI,1.223,0,0,1.0,0.20130685670503537
139839,Mental,COAXING-B.AVI,0.972,1,0,1.0,-0.028399474521698
139839,Random,BILLIARD-A.AVI,1.124,0,0,1.0,0.11689375147149943
139839,Random,DRIFTING-A.AVI,0.691,0,0,1.0,-0.36961545521446726
139839,Mental,Fishing.AVI,0.854,1,0,1.0,-0.15782408519356722
139839,Random,Random mechanical.AVI,1.357,0,0,1.0,0.30527638085273207
134223,Mental,COAXING-B.AVI,0.973,1,0,1.0,-0.027371196796132015
134223,Random,BILLIARD-A.AVI,2.419,0,0,1.0,0.8833542316278902
134223,Random,DRIFTING-A.AVI,2.879,0,0,1.0,1.0574430116300388
134223,Mental,Fishing.AVI,2.534,1,0,1.0,0.9297990818989472
134223,Random,Random mechanical.AVI,1.743,0,0,1.0,0.5556077665378839
657659,Mental,COAXING-B.AVI,0.874,1,0,1.0,-0.1346749033266016
657659,Random,BILLIARD-A.AVI,0.465,0,0,1.0,-0.7657178733947807
657659,Random,DRIFTING-A.AVI,0.781,0,0,1.0,-0.24718012914245105
657659,Mental,Fishing.AVI,1.613,1,0,1.0,0.4780957991430718
657659,Random,Random mechanical.AVI,0.52,0,0,1.0,-0.6539264674066639
143325,Mental,COAXING-B.AVI,1.51,1,0,1.0,0.412109650826833
143325,Random,BILLIARD-A.AVI,1.377,0,0,1.0,0.3199072197465178
143325,Random,DRIFTING-A.AVI,1.031,0,0,1.0,0.03052920503482279
143325,Mental,Fishing.AVI,1.565,1,0,1.0,0.4478858239921165
143325,Random,Random mechanical.AVI,0.859,0,0,1.0,-0.1519863569978817
207123,Mental,Scaring.AVI,1.044,1,1,1.0,0.04305948946044701
207123,Mental,SEDUCING-B.AVI,0.799,1,1,1.0,-0.22439433321586233
207123,Random,STAR-A.AVI,0.686,0,1,1.0,-0.3768776512562517
207123,Mental,SURPRISING-B.AVI,0.799,1,1,1.0,-0.22439433321586233
207123,Random,TENNIS-A.AVI,0.955,0,1,1.0,-0.046043938501406846
165941,Mental,COAXING-B.AVI,0.884,1,0,1.0,-0.1232982163444936
165941,Random,DRIFTING-A.AVI,0.485,0,0,1.0,-0.7236063880446539
165941,Mental,Fishing.AVI,0.768,1,0,1.0,-0.26396554583446485
951457,Mental,COAXING-B.AVI,0.955,1,0,1.0,-0.046043938501406846
951457,Random,BILLIARD-A.AVI,1.088,1,0,0.0,0.08434114843375096
951457,Random,DRIFTING-A.AVI,0.885,0,0,1.0,-0.12216763397420753
951457,Mental,Fishing.AVI,0.749,1,0,1.0,-0.2890162954649176
951457,Random,Random mechanical.AVI,0.98,0,0,1.0,-0.020202707317519466
102008,Mental,COAXING-B.AVI,0.885,1,0,1.0,-0.12216763397420753
102008,Random,DRIFTING-A.AVI,0.384,0,0,1.0,-0.9571127263944101
102008,Mental,Fishing.AVI,1.03,1,0,1.0,0.02955880224154443
102614,Mental,COAXING-B.AVI,1.029,1,0,1.0,0.028587456851912472
102614,Random,BILLIARD-A.AVI,1.881,0,0,1.0,0.6318035503188933
102614,Random,DRIFTING-A.AVI,0.975,0,0,1.0,-0.025317807984289897
102614,Mental,Fishing.AVI,0.907,1,0,1.0,-0.09761282886700041
102614,Random,Random mechanical.AVI,0.573,0,0,1.0,-0.5568695622673976
833249,Mental,COAXING-B.AVI,0.992,1,0,1.0,-0.008032171697264267
833249,Random,BILLIARD-A.AVI,1.025,0,0,1.0,0.024692612590371414
833249,Mental,Fishing.AVI,1.541,0,0,0.0,0.43243155633797864
833249,Random,Random mechanical.AVI,0.625,0,0,1.0,-0.4700036292457356
204218,Mental,Scaring.AVI,1.388,0,1,0.0,0.3278638620846127
204218,Mental,SEDUCING-B.AVI,0.521,1,1,1.0,-0.6520052372287701
204218,Random,STAR-A.AVI,0.415,0,1,1.0,-0.8794767587514388
204218,Mental,SURPRISING-B.AVI,0.703,1,1,1.0,-0.3523983871714722
204218,Random,TENNIS-A.AVI,0.417,0,1,1.0,-0.8746690571833357
159441,Mental,Scaring.AVI,0.65,1,1,1.0,-0.4307829160924542
159441,Mental,SEDUCING-B.AVI,0.585,1,1,1.0,-0.5361434317502807
159441,Random,STAR-A.AVI,1.955,1,1,0.0,0.6703901934373291
159441,Mental,SURPRISING-B.AVI,0.714,1,1,1.0,-0.33687231664255274
159441,Random,TENNIS-A.AVI,0.81,0,1,1.0,-0.21072103131565253
789373,Mental,Scaring.AVI,0.832,1,1,1.0,-0.1839228381609285
789373,Mental,SEDUCING-B.AVI,0.528,1,1,1.0,-0.6386589952758756
789373,Random,STAR-A.AVI,0.55,0,1,1.0,-0.5978370007556204
