subj_idx,stim,movie,rt,response
121618,Mental,COAXING-B.AVI,0.895,1
121618,Mental,Fishing.AVI,1.072,1
121618,Random,Random mechanical.AVI,2.822,0
585862,Mental,COAXING-B.AVI,0.791,1
585862,Random,BILLIARD-A.AVI,0.809,0
585862,Random,DRIFTING-A.AVI,0.486,0
585862,Mental,Fishing.AVI,1.031,1
585862,Random,Random mechanical.AVI,1.472,9
896778,Mental,Scaring.AVI,0.839,1
896778,Mental,SEDUCING-B.AVI,0.713,1
896778,Random,STAR-A.AVI,0.63,0
896778,Mental,SURPRISING-B.AVI,0.742,1
896778,Random,TENNIS-A.AVI,0.879,0
164636,Random,BILLIARD-A.AVI,1.277,0
164636,Random,DRIFTING-A.AVI,1.149,0
164636,Mental,Fishing.AVI,0.677,1
164636,Random,Random mechanical.AVI,1.163,1
441939,Mental,Scaring.AVI,0.772,1
441939,Mental,SEDUCING-B.AVI,0.702,1
441939,Random,STAR-A.AVI,1.322,0
441939,Mental,SURPRISING-B.AVI,0.822,1
441939,Random,TENNIS-A.AVI,0.704,0
132017,Mental,Scaring.AVI,1.064,1
132017,Mental,SEDUCING-B.AVI,0.923,1
132017,Random,STAR-A.AVI,1.002,0
132017,Mental,SURPRISING-B.AVI,1.178,1
132017,Random,TENNIS-A.AVI,0.876,0
715950,Mental,COAXING-B.AVI,1.235,1
715950,Random,DRIFTING-A.AVI,1.53,0
715950,Mental,Fishing.AVI,1.704,1
715950,Random,Random mechanical.AVI,0.882,0
308331,Mental,COAXING-B.AVI,1.39,1
308331,Random,BILLIARD-A.AVI,1.981,0
308331,Random,DRIFTING-A.AVI,1.109,0
308331,Mental,Fishing.AVI,2.003,1
308331,Random,Random mechanical.AVI,2.122,0
127731,Mental,Scaring.AVI,0.897,1
127731,Mental,SEDUCING-B.AVI,0.661,1
127731,Random,STAR-A.AVI,0.379,0
127731,Mental,SURPRISING-B.AVI,1.738,1
127731,Random,TENNIS-A.AVI,1.304,0
168947,Mental,COAXING-B.AVI,1.812,1
168947,Random,BILLIARD-A.AVI,0.821,0
168947,Random,DRIFTING-A.AVI,0.98,0
168947,Mental,Fishing.AVI,1.121,1
168947,Random,Random mechanical.AVI,0.768,0
106016,Mental,COAXING-B.AVI,0.702,1
106016,Random,BILLIARD-A.AVI,0.714,0
106016,Random,DRIFTING-A.AVI,0.948,0
106016,Mental,Fishing.AVI,0.71,1
106016,Random,Random mechanical.AVI,1.963,9
108323,Mental,Scaring.AVI,0.979,1
108323,Mental,SEDUCING-B.AVI,1.235,1
108323,Random,STAR-A.AVI,0.979,0
108323,Mental,SURPRISING-B.AVI,0.569,1
108323,Random,TENNIS-A.AVI,1.052,0
993675,Mental,COAXING-B.AVI,1.936,1
993675,Random,BILLIARD-A.AVI,1.289,0
993675,Random,DRIFTING-A.AVI,0.881,0
993675,Mental,Fishing.AVI,2.021,1
993675,Random,Random mechanical.AVI,0.871,0
250932,Mental,Scaring.AVI,1.333,9
250932,Mental,SEDUCING-B.AVI,1.571,1
250932,Random,STAR-A.AVI,0.713,0
250932,Mental,SURPRISING-B.AVI,0.909,1
250932,Random,TENNIS-A.AVI,0.698,0
186545,Mental,Scaring.AVI,0.813,0
186545,Mental,SEDUCING-B.AVI,0.849,1
186545,Random,STAR-A.AVI,0.626,0
186545,Mental,SURPRISING-B.AVI,0.942,1
186545,Random,TENNIS-A.AVI,0.797,9
119732,Mental,COAXING-B.AVI,1.316,1
119732,Random,BILLIARD-A.AVI,1.488,0
119732,Random,DRIFTING-A.AVI,1.316,0
119732,Mental,Fishing.AVI,0.71,0
119732,Random,Random mechanical.AVI,0.766,0
170934,Mental,COAXING-B.AVI,1.099,1
170934,Random,BILLIARD-A.AVI,1.855,0
170934,Random,DRIFTING-A.AVI,1.703,9
170934,Mental,Fishing.AVI,2.77,9
170934,Random,Random mechanical.AVI,1.149,0
161731,Mental,COAXING-B.AVI,1.021,1
161731,Random,BILLIARD-A.AVI,0.953,0
161731,Random,DRIFTING-A.AVI,0.741,0
161731,Mental,Fishing.AVI,0.816,1
161731,Random,Random mechanical.AVI,0.976,0
352132,Mental,Scaring.AVI,1.236,1
352132,Mental,SEDUCING-B.AVI,0.558,1
352132,Random,STAR-A.AVI,0.719,0
352132,Mental,SURPRISING-B.AVI,0.763,1
352132,Random,TENNIS-A.AVI,0.84,0
167440,Mental,Scaring.AVI,0.798,1
167440,Mental,SEDUCING-B.AVI,1.089,1
167440,Random,STAR-A.AVI,0.693,1
167440,Mental,SURPRISING-B.AVI,0.644,1
167440,Random,TENNIS-A.AVI,2.595,0
270332,Mental,Scaring.AVI,0.667,1
270332,Mental,SEDUCING-B.AVI,0.461,1
270332,Random,STAR-A.AVI,0.666,0
270332,Mental,SURPRISING-B.AVI,0.45,1
270332,Random,TENNIS-A.AVI,0.797,9
715647,Mental,COAXING-B.AVI,0.668,1
715647,Random,BILLIARD-A.AVI,0.813,0
715647,Random,DRIFTING-A.AVI,0.894,0
715647,Mental,Fishing.AVI,0.641,1
715647,Random,Random mechanical.AVI,0.725,0
134728,Mental,COAXING-B.AVI,1.266,1
134728,Random,BILLIARD-A.AVI,0.756,0
134728,Random,DRIFTING-A.AVI,0.71,0
134728,Mental,Fishing.AVI,0.807,1
125525,Mental,Scaring.AVI,1.45,0
125525,Mental,SEDUCING-B.AVI,2.649,9
125525,Random,STAR-A.AVI,0.901,0
125525,Mental,SURPRISING-B.AVI,1.255,1
208024,Mental,COAXING-B.AVI,1.195,1
208024,Random,BILLIARD-A.AVI,0.906,0
208024,Random,DRIFTING-A.AVI,1.015,0
208024,Mental,Fishing.AVI,0.878,9
208024,Random,Random mechanical.AVI,0.747,0
191942,Mental,COAXING-B.AVI,1.652,1
191942,Random,BILLIARD-A.AVI,0.949,0
191942,Random,DRIFTING-A.AVI,1.067,0
191942,Mental,Fishing.AVI,1.277,1
191942,Random,Random mechanical.AVI,0.91,0
765864,Mental,COAXING-B.AVI,1.42,1
765864,Random,BILLIARD-A.AVI,1.36,0
765864,Random,DRIFTING-A.AVI,0.852,0
765864,Mental,Fishing.AVI,0.949,1
765864,Random,Random mechanical.AVI,0.982,9
156435,Mental,COAXING-B.AVI,1.043,1
156435,Random,BILLIARD-A.AVI,0.697,0
156435,Random,DRIFTING-A.AVI,1.205,0
156435,Mental,Fishing.AVI,0.708,1
156435,Random,Random mechanical.AVI,0.939,9
562446,Mental,COAXING-B.AVI,1.028,1
562446,Random,BILLIARD-A.AVI,1.037,0
562446,Random,DRIFTING-A.AVI,0.737,0
562446,Mental,Fishing.AVI,0.927,1
562446,Random,Random mechanical.AVI,1.075,0
100408,Mental,Scaring.AVI,1.286,1
100408,Mental,SEDUCING-B.AVI,0.773,1
100408,Random,STAR-A.AVI,1.284,0
100408,Mental,SURPRISING-B.AVI,1.119,1
100408,Random,TENNIS-A.AVI,1.251,0
107725,Mental,Fishing.AVI,2.153,0
107725,Random,Random mechanical.AVI,1.934,9
154936,Mental,COAXING-B.AVI,1.239,1
154936,Random,BILLIARD-A.AVI,0.593,0
154936,Random,DRIFTING-A.AVI,1.347,9
154936,Mental,Fishing.AVI,1.196,1
531940,Mental,Scaring.AVI,0.877,1
531940,Mental,SEDUCING-B.AVI,0.647,1
531940,Random,STAR-A.AVI,0.484,0
531940,Mental,SURPRISING-B.AVI,0.717,1
531940,Random,TENNIS-A.AVI,1.317,0
162228,Mental,Scaring.AVI,0.706,1
162228,Mental,SEDUCING-B.AVI,0.923,1
162228,Random,STAR-A.AVI,0.879,0
162228,Mental,SURPRISING-B.AVI,1.331,1
162228,Random,TENNIS-A.AVI,0.903,0
188347,Mental,COAXING-B.AVI,1.608,1
188347,Random,BILLIARD-A.AVI,0.684,9
188347,Random,DRIFTING-A.AVI,1.25,0
188347,Mental,Fishing.AVI,1.302,0
188347,Random,Random mechanical.AVI,1.301,0
461743,Mental,COAXING-B.AVI,1.189,1
461743,Random,BILLIARD-A.AVI,1.099,1
461743,Random,DRIFTING-A.AVI,0.87,0
461743,Mental,Fishing.AVI,2.224,1
461743,Random,Random mechanical.AVI,1.883,9
106521,Random,BILLIARD-A.AVI,1.324,0
106521,Random,DRIFTING-A.AVI,0.903,0
106521,Mental,Fishing.AVI,1.471,1
106521,Random,Random mechanical.AVI,1.621,9
149539,Mental,Scaring.AVI,1.611,1
149539,Mental,SEDUCING-B.AVI,2.531,1
149539,Random,STAR-A.AVI,1.338,0
149539,Mental,SURPRISING-B.AVI,2.283,1
149842,Mental,COAXING-B.AVI,1.166,1
149842,Random,BILLIARD-A.AVI,0.877,0
149842,Random,DRIFTING-A.AVI,0.648,0
149842,Mental,Fishing.AVI,0.881,1
149842,Random,Random mechanical.AVI,0.832,1
238033,Mental,COAXING-B.AVI,1.507,1
238033,Random,BILLIARD-A.AVI,0.905,0
238033,Random,DRIFTING-A.AVI,0.774,0
238033,Mental,Fishing.AVI,0.88,1
238033,Random,Random mechanical.AVI,1.23,0
349244,Mental,COAXING-B.AVI,1.154,1
349244,Random,BILLIARD-A.AVI,1.79,0
349244,Random,DRIFTING-A.AVI,1.675,0
349244,Mental,Fishing.AVI,1.389,1
349244,Random,Random mechanical.AVI,1.426,9
957974,Mental,Scaring.AVI,0.798,1
957974,Mental,SEDUCING-B.AVI,1.089,1
957974,Random,STAR-A.AVI,0.767,0
957974,Mental,SURPRISING-B.AVI,0.765,1
957974,Random,TENNIS-A.AVI,1.573,0
209834,Mental,Scaring.AVI,0.656,1
209834,Mental,SEDUCING-B.AVI,0.663,1
209834,Random,STAR-A.AVI,0.433,0
209834,Mental,SURPRISING-B.AVI,0.674,1
209834,Random,TENNIS-A.AVI,0.552,0
177140,Mental,Scaring.AVI,0.993,1
177140,Mental,SEDUCING-B.AVI,0.855,1
177140,Random,STAR-A.AVI,0.798,0
177140,Mental,SURPRISING-B.AVI,0.749,1
177140,Random,TENNIS-A.AVI,1.073,9
193845,Mental,COAXING-B.AVI,1.873,1
193845,Random,BILLIARD-A.AVI,0.59,0
193845,Random,DRIFTING-A.AVI,0.502,0
193845,Mental,Fishing.AVI,1.027,1
193845,Random,Random mechanical.AVI,0.746,0
150524,Mental,Scaring.AVI,1.538,1
150524,Mental,SEDUCING-B.AVI,1.231,1
150524,Mental,SURPRISING-B.AVI,1.606,1
150524,Random,TENNIS-A.AVI,1.098,0
348545,Mental,COAXING-B.AVI,1.178,1
348545,Random,BILLIARD-A.AVI,0.996,0
348545,Random,DRIFTING-A.AVI,0.75,0
348545,Mental,Fishing.AVI,2.944,1
348545,Random,Random mechanical.AVI,1.345,0
167036,Mental,Scaring.AVI,0.847,1
167036,Mental,SEDUCING-B.AVI,0.819,1
167036,Random,STAR-A.AVI,0.616,0
167036,Mental,SURPRISING-B.AVI,0.797,1
167036,Random,TENNIS-A.AVI,1.29,1
128632,Mental,COAXING-B.AVI,1.003,1
128632,Random,BILLIARD-A.AVI,1.237,0
128632,Random,DRIFTING-A.AVI,1.438,0
128632,Mental,Fishing.AVI,0.893,1
128632,Random,Random mechanical.AVI,0.997,0
286347,Mental,COAXING-B.AVI,1.254,1
286347,Random,BILLIARD-A.AVI,1.227,0
286347,Random,DRIFTING-A.AVI,1.012,0
286347,Mental,Fishing.AVI,1.056,1
286347,Random,Random mechanical.AVI,1.051,9
618952,Mental,Scaring.AVI,0.868,1
618952,Mental,SEDUCING-B.AVI,0.374,1
618952,Random,STAR-A.AVI,1.155,0
618952,Mental,SURPRISING-B.AVI,0.724,1
618952,Random,TENNIS-A.AVI,1.057,0
307127,Mental,COAXING-B.AVI,1.374,1
307127,Random,BILLIARD-A.AVI,1.329,0
307127,Random,DRIFTING-A.AVI,1.249,0
307127,Mental,Fishing.AVI,1.308,1
307127,Random,Random mechanical.AVI,2.366,9
898176,Mental,Scaring.AVI,0.822,1
898176,Mental,SEDUCING-B.AVI,0.938,1
898176,Random,STAR-A.AVI,0.962,0
898176,Mental,SURPRISING-B.AVI,0.702,1
898176,Random,TENNIS-A.AVI,1.311,0
660951,Mental,Scaring.AVI,0.584,1
660951,Mental,SEDUCING-B.AVI,0.623,1
660951,Random,STAR-A.AVI,0.485,0
660951,Mental,SURPRISING-B.AVI,0.747,1
660951,Random,TENNIS-A.AVI,0.594,0
107220,Mental,COAXING-B.AVI,1.572,1
107220,Random,BILLIARD-A.AVI,1.234,0
107220,Random,DRIFTING-A.AVI,1.472,0
107220,Mental,Fishing.AVI,1.712,1
107220,Random,Random mechanical.AVI,0.693,9
380036,Mental,COAXING-B.AVI,1.286,1
380036,Random,BILLIARD-A.AVI,2.143,0
380036,Random,DRIFTING-A.AVI,1.06,0
380036,Mental,Fishing.AVI,1.033,1
380036,Random,Random mechanical.AVI,2.014,1
116524,Mental,COAXING-B.AVI,2.294,0
116524,Random,DRIFTING-A.AVI,1.287,0
116524,Mental,Fishing.AVI,1.295,0
116524,Random,Random mechanical.AVI,0.589,0
695768,Mental,COAXING-B.AVI,1.961,1
695768,Random,BILLIARD-A.AVI,1.222,0
695768,Random,DRIFTING-A.AVI,0.697,0
695768,Mental,Fishing.AVI,2.176,1
695768,Random,Random mechanical.AVI,1.118,0
154532,Mental,COAXING-B.AVI,1.98,0
154532,Random,DRIFTING-A.AVI,1.035,0
154532,Mental,Fishing.AVI,0.756,1
154532,Random,Random mechanical.AVI,0.742,0
150019,Mental,SEDUCING-B.AVI,0.56,1
150019,Random,STAR-A.AVI,1.745,9
150019,Mental,SURPRISING-B.AVI,0.621,1
150019,Random,TENNIS-A.AVI,1.004,1
101309,Mental,Scaring.AVI,0.655,1
101309,Mental,SEDUCING-B.AVI,0.817,1
101309,Random,STAR-A.AVI,0.664,9
101309,Mental,SURPRISING-B.AVI,0.843,1
101309,Random,TENNIS-A.AVI,0.946,9
144933,Mental,COAXING-B.AVI,1.153,1
144933,Random,BILLIARD-A.AVI,2.002,0
144933,Random,DRIFTING-A.AVI,1.73,0
144933,Mental,Fishing.AVI,2.65,1
144933,Random,Random mechanical.AVI,1.299,0
569965,Mental,COAXING-B.AVI,1.005,1
569965,Random,BILLIARD-A.AVI,1.572,0
569965,Random,DRIFTING-A.AVI,1.243,0
569965,Mental,Fishing.AVI,0.974,1
569965,Random,Random mechanical.AVI,1.149,0
844961,Mental,COAXING-B.AVI,1.585,1
844961,Random,BILLIARD-A.AVI,1.316,0
844961,Random,DRIFTING-A.AVI,1.005,0
844961,Mental,Fishing.AVI,1.564,1
844961,Random,Random mechanical.AVI,1.111,9
748258,Mental,Scaring.AVI,0.636,1
748258,Mental,SEDUCING-B.AVI,0.62,1
748258,Random,STAR-A.AVI,0.422,0
748258,Mental,SURPRISING-B.AVI,0.745,1
748258,Random,TENNIS-A.AVI,0.735,0
552241,Mental,Scaring.AVI,2.433,1
552241,Mental,SEDUCING-B.AVI,1.811,1
552241,Random,STAR-A.AVI,0.538,0
552241,Mental,SURPRISING-B.AVI,1.097,1
552241,Random,TENNIS-A.AVI,0.933,0
140925,Mental,Scaring.AVI,1.438,9
140925,Mental,SEDUCING-B.AVI,1.608,1
140925,Mental,SURPRISING-B.AVI,1.036,1
140925,Random,TENNIS-A.AVI,2.054,0
707749,Mental,Scaring.AVI,0.745,1
707749,Mental,SEDUCING-B.AVI,0.324,1
707749,Random,STAR-A.AVI,1.859,0
707749,Mental,SURPRISING-B.AVI,1.183,1
707749,Random,TENNIS-A.AVI,1.139,0
210415,Mental,Scaring.AVI,0.708,1
210415,Mental,SEDUCING-B.AVI,0.766,1
210415,Random,STAR-A.AVI,0.811,0
210415,Mental,SURPRISING-B.AVI,0.708,1
210415,Random,TENNIS-A.AVI,2.632,0
138332,Mental,COAXING-B.AVI,1.58,1
138332,Random,DRIFTING-A.AVI,0.543,0
138332,Mental,Fishing.AVI,1.228,1
138332,Random,Random mechanical.AVI,1.756,9
318637,Mental,Scaring.AVI,1.482,1
318637,Mental,SEDUCING-B.AVI,1.291,1
318637,Random,STAR-A.AVI,0.844,0
318637,Mental,SURPRISING-B.AVI,0.783,1
318637,Random,TENNIS-A.AVI,1.163,0
187850,Mental,COAXING-B.AVI,1.96,1
187850,Random,BILLIARD-A.AVI,1.121,0
187850,Random,DRIFTING-A.AVI,0.549,0
187850,Mental,Fishing.AVI,2.022,0
187850,Random,Random mechanical.AVI,0.718,0
171734,Mental,COAXING-B.AVI,1.194,1
171734,Random,BILLIARD-A.AVI,0.514,0
171734,Random,DRIFTING-A.AVI,0.615,0
171734,Mental,Fishing.AVI,0.677,1
171734,Random,Random mechanical.AVI,0.75,0
929464,Mental,Scaring.AVI,0.649,1
929464,Mental,SEDUCING-B.AVI,0.523,1
929464,Random,STAR-A.AVI,0.392,0
929464,Mental,SURPRISING-B.AVI,0.692,1
929464,Random,TENNIS-A.AVI,0.47,0
160931,Mental,COAXING-B.AVI,1.252,1
160931,Random,DRIFTING-A.AVI,1.084,0
160931,Mental,Fishing.AVI,1.018,1
160931,Random,Random mechanical.AVI,0.921,0
103414,Mental,COAXING-B.AVI,0.923,1
103414,Random,BILLIARD-A.AVI,1.292,0
103414,Random,DRIFTING-A.AVI,1.048,0
103414,Mental,Fishing.AVI,0.776,1
103414,Random,Random mechanical.AVI,0.989,0
353740,Mental,Scaring.AVI,0.734,1
353740,Mental,SEDUCING-B.AVI,0.496,1
353740,Random,STAR-A.AVI,1.393,0
353740,Mental,SURPRISING-B.AVI,0.681,1
353740,Random,TENNIS-A.AVI,0.941,0
118932,Mental,COAXING-B.AVI,1.749,1
118932,Random,BILLIARD-A.AVI,0.898,0
118932,Random,DRIFTING-A.AVI,0.771,0
118932,Mental,Fishing.AVI,0.807,1
118932,Random,Random mechanical.AVI,0.841,0
667056,Mental,COAXING-B.AVI,1.02,1
667056,Random,BILLIARD-A.AVI,0.609,0
667056,Random,DRIFTING-A.AVI,0.585,0
667056,Mental,Fishing.AVI,0.734,1
667056,Random,Random mechanical.AVI,0.554,0
169747,Mental,COAXING-B.AVI,0.795,1
169747,Random,BILLIARD-A.AVI,0.769,0
169747,Random,DRIFTING-A.AVI,1.063,0
169747,Mental,Fishing.AVI,1.514,9
169747,Random,Random mechanical.AVI,1.417,0
183034,Mental,Scaring.AVI,0.679,1
183034,Mental,SEDUCING-B.AVI,0.606,1
183034,Random,STAR-A.AVI,1.03,0
183034,Mental,SURPRISING-B.AVI,0.751,1
183034,Random,TENNIS-A.AVI,1.598,0
151223,Mental,COAXING-B.AVI,1.112,1
151223,Random,BILLIARD-A.AVI,1.326,0
151223,Random,DRIFTING-A.AVI,0.707,0
151223,Mental,Fishing.AVI,0.849,1
151223,Random,Random mechanical.AVI,0.741,0
299154,Mental,COAXING-B.AVI,0.925,1
299154,Random,BILLIARD-A.AVI,0.547,0
299154,Random,DRIFTING-A.AVI,0.531,0
299154,Mental,Fishing.AVI,1.078,9
299154,Random,Random mechanical.AVI,0.723,0
467351,Mental,COAXING-B.AVI,1.034,1
467351,Random,BILLIARD-A.AVI,1.71,0
467351,Random,DRIFTING-A.AVI,0.78,0
467351,Mental,Fishing.AVI,1.259,1
467351,Random,Random mechanical.AVI,0.851,0
654552,Mental,Scaring.AVI,0.949,1
654552,Mental,SEDUCING-B.AVI,0.551,1
654552,Random,STAR-A.AVI,0.28,0
654552,Mental,SURPRISING-B.AVI,0.622,1
654552,Random,TENNIS-A.AVI,1.636,0
206323,Mental,Scaring.AVI,0.542,1
206323,Mental,SEDUCING-B.AVI,0.832,1
206323,Random,STAR-A.AVI,0.639,0
206323,Mental,SURPRISING-B.AVI,0.812,1
206323,Random,TENNIS-A.AVI,0.513,1
137128,Mental,Scaring.AVI,0.635,1
137128,Mental,SEDUCING-B.AVI,0.533,1
137128,Random,STAR-A.AVI,0.537,0
137128,Mental,SURPRISING-B.AVI,0.568,1
137128,Random,TENNIS-A.AVI,0.752,0
705341,Mental,Scaring.AVI,0.539,1
705341,Mental,SEDUCING-B.AVI,0.503,1
705341,Random,STAR-A.AVI,0.966,0
705341,Mental,SURPRISING-B.AVI,0.962,1
705341,Random,TENNIS-A.AVI,1.469,0
126325,Mental,COAXING-B.AVI,1.41,1
126325,Random,BILLIARD-A.AVI,0.834,0
126325,Random,DRIFTING-A.AVI,0.597,0
126325,Mental,Fishing.AVI,2.179,9
126325,Random,Random mechanical.AVI,0.722,0
859671,Mental,COAXING-B.AVI,1.638,1
859671,Random,BILLIARD-A.AVI,1.514,0
859671,Random,DRIFTING-A.AVI,1.634,0
859671,Mental,Fishing.AVI,1.33,1
859671,Random,Random mechanical.AVI,1.826,0
214221,Mental,Scaring.AVI,0.85,1
214221,Mental,SEDUCING-B.AVI,0.624,1
214221,Random,STAR-A.AVI,0.612,0
214221,Mental,SURPRISING-B.AVI,1.338,1
214221,Random,TENNIS-A.AVI,1.032,0
139435,Mental,Scaring.AVI,2.263,0
139435,Mental,SEDUCING-B.AVI,0.501,1
139435,Random,STAR-A.AVI,0.385,0
139435,Mental,SURPRISING-B.AVI,0.646,1
139435,Random,TENNIS-A.AVI,0.999,0
168139,Mental,Scaring.AVI,1.123,1
168139,Mental,SEDUCING-B.AVI,1.225,9
168139,Random,STAR-A.AVI,0.646,0
168139,Mental,SURPRISING-B.AVI,1.036,1
168139,Random,TENNIS-A.AVI,0.558,1
361941,Mental,COAXING-B.AVI,0.955,1
361941,Random,BILLIARD-A.AVI,1.112,0
361941,Random,DRIFTING-A.AVI,0.704,0
361941,Mental,Fishing.AVI,0.75,1
361941,Random,Random mechanical.AVI,0.771,0
182739,Mental,COAXING-B.AVI,1.345,1
182739,Random,BILLIARD-A.AVI,1.561,0
182739,Random,DRIFTING-A.AVI,1.142,0
182739,Mental,Fishing.AVI,1.649,1
182739,Random,Random mechanical.AVI,0.893,1
365343,Mental,COAXING-B.AVI,1.981,1
365343,Random,BILLIARD-A.AVI,1.149,0
365343,Random,DRIFTING-A.AVI,0.93,0
365343,Mental,Fishing.AVI,0.843,1
365343,Random,Random mechanical.AVI,1.327,9
186040,Mental,Scaring.AVI,1.462,1
186040,Mental,SEDUCING-B.AVI,1.062,1
186040,Random,STAR-A.AVI,0.52,0
186040,Mental,SURPRISING-B.AVI,0.812,1
186040,Random,TENNIS-A.AVI,0.947,0
784565,Mental,COAXING-B.AVI,1.019,1
784565,Random,BILLIARD-A.AVI,1.575,0
784565,Random,DRIFTING-A.AVI,0.75,0
784565,Mental,Fishing.AVI,0.881,1
784565,Random,Random mechanical.AVI,0.98,0
368551,Mental,Scaring.AVI,1.303,1
368551,Mental,SEDUCING-B.AVI,0.878,1
368551,Random,STAR-A.AVI,1.052,0
368551,Mental,SURPRISING-B.AVI,1.892,9
368551,Random,TENNIS-A.AVI,2.803,0
415837,Mental,Scaring.AVI,1.078,1
415837,Mental,SEDUCING-B.AVI,0.772,1
415837,Random,STAR-A.AVI,0.929,0
415837,Mental,SURPRISING-B.AVI,0.656,1
415837,Random,TENNIS-A.AVI,1.467,0
759869,Mental,COAXING-B.AVI,0.678,1
759869,Random,BILLIARD-A.AVI,0.801,0
759869,Random,DRIFTING-A.AVI,0.496,0
759869,Mental,Fishing.AVI,0.525,1
759869,Random,Random mechanical.AVI,0.567,0
422632,Mental,Scaring.AVI,1.432,1
422632,Random,TENNIS-A.AVI,1.145,9
303624,Mental,COAXING-B.AVI,1.422,1
303624,Random,BILLIARD-A.AVI,1.453,0
303624,Random,DRIFTING-A.AVI,0.919,0
303624,Mental,Fishing.AVI,1.197,1
303624,Random,Random mechanical.AVI,0.951,0
268850,Mental,COAXING-B.AVI,0.89,1
268850,Random,BILLIARD-A.AVI,1.387,0
268850,Random,DRIFTING-A.AVI,1.496,0
268850,Mental,Fishing.AVI,0.947,0
268850,Random,Random mechanical.AVI,1.941,0
163129,Mental,Scaring.AVI,0.658,1
163129,Mental,SEDUCING-B.AVI,0.82,1
163129,Random,STAR-A.AVI,0.576,0
163129,Mental,SURPRISING-B.AVI,0.604,1
163129,Random,TENNIS-A.AVI,0.656,0
227533,Mental,COAXING-B.AVI,1.111,1
227533,Random,BILLIARD-A.AVI,1.39,9
227533,Random,DRIFTING-A.AVI,0.656,0
227533,Mental,Fishing.AVI,1.159,1
227533,Random,Random mechanical.AVI,0.932,0
391748,Mental,Scaring.AVI,0.746,1
391748,Mental,SEDUCING-B.AVI,0.513,1
391748,Random,STAR-A.AVI,0.382,0
391748,Mental,SURPRISING-B.AVI,0.849,1
391748,Random,TENNIS-A.AVI,1.164,0
208428,Mental,Scaring.AVI,0.798,1
208428,Mental,SEDUCING-B.AVI,1.811,0
208428,Random,STAR-A.AVI,0.496,0
208428,Mental,SURPRISING-B.AVI,0.801,1
208428,Random,TENNIS-A.AVI,1.157,0
902242,Mental,Scaring.AVI,1.523,1
902242,Mental,SEDUCING-B.AVI,0.986,1
902242,Random,STAR-A.AVI,0.995,0
902242,Mental,SURPRISING-B.AVI,0.693,1
902242,Random,TENNIS-A.AVI,1.292,0
122418,Mental,Scaring.AVI,0.751,1
122418,Mental,SEDUCING-B.AVI,0.638,1
122418,Random,STAR-A.AVI,0.558,0
122418,Mental,SURPRISING-B.AVI,0.786,1
122418,Random,TENNIS-A.AVI,0.792,0
134324,Mental,Scaring.AVI,1.042,1
134324,Mental,SEDUCING-B.AVI,0.99,1
134324,Random,STAR-A.AVI,0.759,0
134324,Mental,SURPRISING-B.AVI,0.941,1
497865,Mental,Scaring.AVI,0.434,1
497865,Mental,SEDUCING-B.AVI,0.699,1
497865,Random,STAR-A.AVI,0.329,0
497865,Mental,SURPRISING-B.AVI,0.604,1
497865,Random,TENNIS-A.AVI,0.416,0
128127,Mental,Scaring.AVI,0.84,1
128127,Mental,SEDUCING-B.AVI,0.389,1
128127,Random,STAR-A.AVI,0.618,0
128127,Mental,SURPRISING-B.AVI,0.792,1
128127,Random,TENNIS-A.AVI,0.715,0
131217,Mental,COAXING-B.AVI,1.035,1
131217,Random,BILLIARD-A.AVI,1.024,0
131217,Random,DRIFTING-A.AVI,0.628,0
131217,Mental,Fishing.AVI,0.682,1
131217,Random,Random mechanical.AVI,1.309,0
104012,Mental,Scaring.AVI,2.036,1
104012,Mental,SEDUCING-B.AVI,0.625,9
104012,Random,STAR-A.AVI,0.453,0
104012,Mental,SURPRISING-B.AVI,0.945,1
104012,Random,TENNIS-A.AVI,0.71,1
908860,Mental,Scaring.AVI,1.047,1
908860,Mental,SEDUCING-B.AVI,0.992,1
908860,Random,STAR-A.AVI,1.328,9
908860,Mental,SURPRISING-B.AVI,1.624,1
908860,Random,TENNIS-A.AVI,1.491,0
317332,Mental,Scaring.AVI,0.635,1
317332,Mental,SEDUCING-B.AVI,0.511,1
317332,Random,STAR-A.AVI,0.809,0
317332,Mental,SURPRISING-B.AVI,1.065,1
317332,Random,TENNIS-A.AVI,0.767,0
204622,Mental,COAXING-B.AVI,0.752,1
204622,Random,BILLIARD-A.AVI,0.976,0
204622,Random,DRIFTING-A.AVI,0.657,0
204622,Mental,Fishing.AVI,1.298,9
204622,Random,Random mechanical.AVI,1.584,0
129937,Mental,COAXING-B.AVI,1.027,1
129937,Random,BILLIARD-A.AVI,1.059,0
129937,Random,DRIFTING-A.AVI,0.851,0
129937,Mental,Fishing.AVI,0.799,1
129937,Random,Random mechanical.AVI,0.725,0
843151,Mental,SEDUCING-B.AVI,0.534,1
130013,Mental,COAXING-B.AVI,1.824,1
130013,Random,BILLIARD-A.AVI,2.925,0
130013,Random,DRIFTING-A.AVI,0.776,0
130013,Mental,Fishing.AVI,1.043,1
130013,Random,Random mechanical.AVI,0.802,0
105216,Mental,Scaring.AVI,0.666,1
105216,Mental,SEDUCING-B.AVI,0.72,1
105216,Random,STAR-A.AVI,0.458,0
105216,Mental,SURPRISING-B.AVI,0.752,1
105216,Random,TENNIS-A.AVI,0.84,0
113922,Mental,COAXING-B.AVI,1.394,1
113922,Random,BILLIARD-A.AVI,0.817,0
